先收拾收拾，杀杀毒，后期再装修捯饬一下吧，感觉还可以住[抱抱],负面
拆了，搭个帐篷也要住。艹了。,负面
清零了,正面
[抱抱][抱抱][抱抱],正面
五个人凑不出来一个完整的皮,负面
盘丝洞[允悲],正面
好辣好辣,正面
你最辣🌶,正面
真是越来越瘦了，更瘦了,正面
没一个善茬[允悲],正面
真火辣,负面
蒋老师好～ 纹身的小姐姐有微博吗,正面
好喜欢啊[心][心][心],正面
[心],正面
好久不发ins了,负面
美，纹身,正面
好看,正面
有多少人想要黑唇美女微博[偷笑],正面
哇 第一次刷到时我还没孩子呢[污]，现在孩子9岁了，还是单身好,负面
都喝酒，需要司机吗？,负面
好美 都好有特色,正面
你最美,正面
姐妹们微博有吗[笑cry],正面
大运会期间 哪个商 k 还开着？麻烦告诉我,负面
妹妹抽着你的烟 喝着你的酒 感情就到电梯口,负面
商k不拍照。,正面
妹妹：踏马的又来个穷批 就给这点比小费 还假装一副正人君子的模样,正面
女孩子去商k还是有点尴尬的,正面
那妹妹是强迫干的，不还是自愿的吗,正面
妹妹哭了？ 妹妹握着手里的小费 牙都笑掉了,正面
[doge]人家只是为了赚钱，一个月好几万呢[doge],负面
18岁干商K的妹妹可爱？哈哈哈,正面
这你应该就把事说完，结账走人。不用陪着了。多尴尬啊，再说你们没有男的么,负面
玩归玩闹归闹KTV里别拍照,负面
忽然想起了张雪峰说的那段话,正面
笑死，妹妹日入上万笑你碍事,负面
不哭不哭，挺心疼你们的，要忍气吞声的,负面
[允悲],正面
你是不是妹妹[doge],正面
商k[允悲],正面
又想当bz，又想立牌坊[doge],负面
想又当又立吗,正面
感受过，非一般的体验 http://t.cn/A60H58jn,正面
38℃气温，怕了怕了，还是在家香,负面
好热 这个天,负面
看着天气好舒服，昨天宅家一整天,正面
这天气不错，没有大太阳,正面
北海公园,正面
玩的开心,正面
惬意,正面
惬意[送花花],正面
李飞为了他们三不尴尬，叫了三十多个人跟他们一起尴尬[偷笑][偷笑][偷笑],负面
救命我要笑晕过去了,正面
。主要是我们也认不清，不是我们不给他族谱说我们也认不清啊。那右上角的那几个我真的不认识啊。（别喷喷，就是你对。）,负面
演唱会别让我看到其他人谢谢[太开心],正面
王俊凯：鑫鑫啊介绍一下二代 丁程鑫：鑫鑫啊介绍一下三代啊 邓佳鑫：鑫……朔朔啊介绍一下四代吧,正面
你就站在冠军的位置上，我去帮你买几个橘子,正面
王源小哥哥,正面
这个世界乱糟糟的，而你干干净净，可以悬在我的心上，作太阳和月亮。,正面
我想用萤火虫来点亮青春路上的一盏盏灯,正面
做一个温暖的人，浅浅笑，轻轻爱，稳稳走。,正面
♥🌈Sweet☻ ฅ*•ω•*ฅ♡ 拼拼凑凑の碎片🧩,负面
别人开心死了，我的开心死了,负面
强身健体，坚持到底，迈开双脚，香辣腿堡,负面
无人问津的日子里我在努力🆙,正面
愿时光能缓，愿你笑靥如花💖,正面
揣着一口袋的开心🍓满载而归☀️,正面
🐾一路涉足，一路留恋，依旧前行,正面
精致的皮囊千篇一律，有趣的灵魂百里挑一，真羡慕你有这样一个百里挑一的爱你的人！,正面
宇宙中的一颗星星✨ 都不及你的眼，因为因为你眼中有星辰大海,正面
老来多健忘，唯不忘相思,正面
王总，苍兰诀放饭大师，一周年快乐[哇],正面
诀子 一周年快乐！要一直走下去,正面
我去[泪][泪][泪][泪][泪][泪][泪]还有没看过的！！！,正面
苍兰家族yyds！！！😈♥️🌸 http://t.cn/A60HErWS,正面
小恒星回来看我们了[心][心][心],正面
一周年快乐[泪],正面
唯一能让我六刷的剧,正面
栩宝放饭了[泪][泪][泪]一周年快乐啊,正面
苍兰诀一周年快乐[悲伤]！,正面
一周年快乐宝贝，希望明年你们还在,正面
开始怀念了[苦涩][苦涩][苦涩][苦涩]已经n刷,正面
苍兰诀开播一周年快乐[锦鲤附体][锦鲤附体][锦鲤附体],正面
谢谢你好心人！！！,负面
苍兰诀一周年快乐[泪][泪][泪][泪],正面
一周年快乐[泪],正面
刷了九遍了谁懂[泪],正面
一周年快乐[赢牛奶][赢牛奶],正面
謝謝你們帶來美好的蒼蘭訣，永誌不忘的2022年夏天，一周年快樂！[爱你],正面
哇哇哇 苍兰诀一周年快乐,正面
一周年快乐[泪][泪],正面
给我猪猪干懵了[笑cry],正面
小机器人代码错乱了,正面
哀莫大于心死哈哈哈哈,正面
头头： http://t.cn/A60YaHzj,负面
头：天塌了,负面
宝宝CPU都给干烧了[允悲],正面
崩溃 怀疑人生,负面
宋亚轩：[哆啦A梦害怕]啊？为沈磨？？,正面
小笨猪,正面
太可爱了宝宝直接人傻了,正面
宝宝：重启中,负面
哈哈哈哈哈哈哈哈哈哈始终无法相信,正面
我真的生气啦💢,负面
尊嘟假嘟,正面
小头：我此刻人是懵逼的,正面
数字人cpu缓冲中……,正面
呵。,正面
[怒][怒][怒],负面
哈哈哈哈怀疑人生,正面
复活的谁呀,正面
来源 http://t.cn/A60luWKQ,正面
有个显眼包露🍊🌹抢镜，小心挨揍哦[doge],正面
诶嘿 http://t.cn/A60ldGKx,负面
狗生の诗和远方,正面
柴生是旷野,负面
好的宝宝 人生是旷野,正面
人生是触摸过很多小狗耳朵，一场美丽的体验,正面
哇！什么时候天气凉快点，我要立刻去没有屋顶和墙壁的地方,负面
旅行柴发来明信片啦！[抱一抱],正面
旅行小柴🐸,正面
好治愈[给你小心心],正面
宝宝们，祝福你们[抓狂],正面
好乖啊,正面
小狗和未来,正面
狗生[哈哈],正面
人生赢家[打call],正面
好可爱呀，坐排排,正面
旅行小柴可以给我带明信片吗？[doge],正面
小柴排的挺整齐,正面
好喜欢这种,正面
清爽大帅哥,正面
哇塞好帅[哇][哇][哇],负面
原来是笑了的，只是没放笑的图[doge],负面
TFBOYS明天见🧡🧡🧡TFBOYS明天见🧡🧡🧡TFBOYS明天见🧡🧡🧡TFBOYS明天见🧡🧡🧡TFBOYS明天见🧡🧡🧡TFBOYS明天见🧡🧡🧡TFBOYS明天见🧡🧡🧡TFBOYS明天见🧡🧡🧡TFBOYS明天见🧡🧡🧡TFBOYS明天见🧡🧡🧡TFBOYS明天见🧡🧡🧡,负面
真想知道用啥办法，才能长这么好看…@TFBOYS-王源 #与王源十年璀璨共往# ,负面
圆圆美貌强势冲击💚,正面
[打call][打call][打call][送花花][送花花][送花花]王源真的太帅了，激动，期待明天的源哥,正面
大帅哥[哇],正面
谢谢星姐给我纯净版💚💚#与王源十年璀璨共往# ,负面
期待原创歌手王源的舞台！[haha][haha],正面
王源老公好帅好帅好帅啊啊[舔屏][舔屏][舔屏][舔屏][舔屏][舔屏][舔屏]💚@TFBOYS-王源,负面
小漂亮[悲伤],正面
天呐 怎么这么可爱 想rua,正面
王源的帅，啊！不得了,负面
王源真的很好看，越看越舒服那种[太开心],正面
王源最棒的[good][good],正面
啊啊啊啊啊啊王源好帅[泪][泪],正面
楞个帅[送花花][送花花],正面
王源好帅,负面
呜呜呜我的小绿,正面
真的会因为演了一个剧就对她有敬意吗[允悲],正面
怎么知道妈祖同不同意？礼貌求问,负面
福建人是不是特别信妈祖,正面
再信又怎么样，重男轻女重灾区，真讽刺,正面
怎么知道妈祖同不同意啊（真的想知道，如果有冒犯到很抱歉）,正面
我在抖上看到的段子，福建人出国不需要签证，直接问妈祖，妈祖同意马上就上船[允悲],正面
本来ylq就很信这个，请示肯定有的,负面
央视有一个台经常播她的妈祖,正面
我看有网上说福建富商因为刘涛演了妈祖有滤镜，很喜欢投资她的剧，还很好过审[开学季],正面
妈祖这剧好看的,正面
看到一个评论“妈祖不说话就是同意了”[允悲],正面
营销还带神反正自己掂量,负面
关晓彤也演过妈祖啊,负面
怎么同意的啊……,负面
嫌疑人：我没有偷 法官：你对妈祖发誓 嫌疑人：是我偷的,正面
原先西游记演观音菩萨那个演员原先不相信，后来演的过程中只要碰上她原本下雨也会天空放晴，这些都是神明允许的,正面
[笑cry]这事是真的，她当时确实请示过能否演妈祖,负面
台湾那个演妈祖的也是请示过妈祖的,正面
但是她真的演得很好，在外剧我是不喜欢她的，后来看妈祖的时候就觉得除了她很难有人适合了,正面
看到妈祖我必先拜🙏神灵保佑,正面
璟，你自己加油吧！ http://t.cn/A60WTUFW,正面
去小六那哭一下[开学季],负面
图片评论 http://t.cn/A60WTb9e,负面
可怜的小狐狸 http://t.cn/A60WT4Fk,正面
超级可爱哈基米[舔屏][舔屏][舔屏],负面
哈基米神识小狐好可爱！！！ http://t.cn/A60WTVf7,正面
宝宝 让大眼也给你制定小狐狸emoji好不好[毛球],正面
是你派去哄老婆的吧 我们夭璟天下第一好[苦涩],正面
我在家等你呢,正面
你记住你是官配，别管 http://t.cn/A60WTbvQ,负面
没事你老婆会亲亲你 抱抱你 鼓励你[爱你][爱你][爱你] http://t.cn/A60WTbod,正面
涂山璟的手办[允悲][允悲][允悲] http://t.cn/A60W3BQw,正面
哈哈哈宝宝你要可爱死我了[哈哈]我的互联网哈基米[哈哈] http://t.cn/A60WTVKk,正面
和小夭一起[舔屏],负面
涂山璟的小狐狐长得跟邓为一模一样 http://t.cn/A60W3dfe,正面
呦呦呦呼叫小夭,负面
小夭最喜欢狐狸尾巴了，她一定会去见你的 http://t.cn/A60WEsgt,正面
我亲死你！！！！！[微笑][微笑][微笑],正面
绝对亲养的[哈哈] http://t.cn/A60lGPrc,负面
讨厌回家的宝宝 http://t.cn/A60Wn7Xe,正面
李羲承概念核心符曲灵魂 http://t.cn/A60lsiLm,正面
全能𝑨𝑪𝑬&𝑪𝑬𝑵𝑻𝑬𝑹李羲承❣️带你领略什么叫💥【真金白银&泛人气双𝗧𝗢𝗣】💥蝉联队内中暑断层第❶马来虾皮全平台及菲律宾三平台单封售罄速度队内第❶团代BENCH单链销售量队内第❶推特综合数据队内第❶热趋国趋世趋数量均队内断层第❶符1没有对家只有下家🤭 http://t.cn/A60lsaLW,负面
🦄️𝑻𝑶𝑷&𝑪𝑬𝑵𝑻𝑬𝑹 | 符钓符神颜李羲承💜mini4个人中输队内断层第1⃣️马来虾皮全平台单封及线下三家特典All Kill♎️达成队内第一且唯一售罄😈菲律宾市场三家代GO个人单封快速首切🔮BENCH菲律宾时尚品牌销量冠军🙆‍♀️真金白银大TOP下家少碰瓷🥳 http://t.cn/A60ls65d,负面
🦄️𝑻𝑶𝑷&𝑪𝑬𝑵𝑻𝑬𝑹 | 符钓符神颜李羲承💜mini4个人中输队内断层第1⃣️马来虾皮全平台单封及线下三家特典All Kill♎️达成队内第一且唯一售罄😈菲律宾市场三家代GO个人单封快速首切🔮BENCH菲律宾时尚品牌销量冠军🙆‍♀️真金白银大TOP下家少碰瓷🥳 http://t.cn/A60lsJh0,负面
❣️全能𝑨𝑪𝑬&𝑪𝑬𝑵𝑻𝑬𝑹李羲承❣️带你领略什么叫💥【真金白银&泛人气双𝗧𝗢𝗣】💥蝉联队内中暑断层第❶马来虾皮全平台及菲律宾三平台单封售罄速度队内第❶团代BENCH单链销售量队内第❶推特综合数据队内第❶热趋国趋世趋数量均队内断层第❶符1没有对家只有下家🤭 http://t.cn/A60lsX9p,负面
🦄️全球𝓣𝓞𝓟李羲承🦄️线下周边全球首切😈菲律宾代言销量断层👾首尔演唱会队内唯一多国🇵🇭🇮🇩🇲🇽趋势💅🏻钢琴弹奏𝗕𝗶𝗹𝗶𝗯𝗼𝗮𝗿𝗱热榜第一💁🏼‍♀️日常直播轻松世趋🌍六条国趋🪻无需𝗞𝗽𝗼𝗽趋凑数的官𝗖你值得拥有😜 http://t.cn/A60ls9RU,正面
☄️邀您欣赏𝙃𝙔𝘽𝙀主子逆袭史☄️出道以来资源💥营销垫底却接连超车🔥 𝗺𝗶𝗻𝗶𝟰完美胜任录音指导助团顺利回归⚡️直拍数据稳中求进无需挽尊✨不会跑调躲高音的符曲灵魂🌟李羲承永远不会被岛困住🥊羲皇带你体验真正的𝐰𝐝𝐜𝐜🌈 http://t.cn/A60ls0ZI,正面
是谁Bite Me站C全场惊艳😍是谁音色优秀🎵路人都惊呼【符曲灵魂水印】❓是谁此次回归多次登上kpop趋势🤫当然都是我们【官方𝐶𝐸𝑁𝑇𝐸𝑅】梁祯元啦🎀多多期待我们小猫神以后的表现吧🥳 http://t.cn/A60lsanT,正面
🔹官方𝑪𝑬𝑵𝑻𝑬𝑹梁祯元🔹选秀堂堂正正获得🅲位出道🗳️出道至今仍是꯭日꯭韩꯭唯꯭一꯭𝗧𝗢𝗣💎不偷不抢真金白银🌟不靠词条吹假币📬用真实数据推翻谎言💠 http://t.cn/A60lsiDC,正面
是谁Bite Me站C全场惊艳😍是谁音色优秀🎵路人都惊呼【符曲灵魂水印】❓是谁此次回归多次登上kpop趋势🤫当然都是我们【官方𝐶𝐸𝑁𝑇𝐸𝑅】梁祯元啦🎀多多期待我们小猫神以后的表现吧🥳 http://t.cn/A60lsxc3,正面
符神颜朴成训 http://t.cn/A60lsMXA,正面
热帖富人朴成训📲𝘿𝘽概念预告视频一经发布即Pann实时榜第❶🌟预告照热度包揽Pann日榜娱乐板块前❷🥂同时世趋词条【高于团体】⚡️作为KBS特别𝙈𝘾🎖公司【零宣发】节目收视率依旧稳定上涨🔺绝对的高回报率韩国𝒕𝒐𝒑 http://t.cn/A60lsitq,负面
李羲承 http://t.cn/A60lsWJ3,正面
🌬️𝑲𝒊𝒎𝑺𝒖𝒏𝒐𝒐🫧𝑭𝑨𝑻𝑬 𝑻𝑶𝑼𝑹首尔场登上菲趋第二 🕊️𝑲𝑰𝑵𝑮𝑪𝑯𝑶𝑰𝑪𝑬 2023南韩视觉男偶像排行榜排名𝑻𝑶𝑷8【队内第一】🎧保姆车内画闪光灯爱心的宠粉小橡子🤍善禹的魅力我知道❕❕❕ http://t.cn/A60lsSju,正面
朴成训🫧𝙀𝙉𝙃𝙔𝙋𝙀𝙉唯一门面🫠正规一辑后喜提𝙋𝙖𝙣𝙣个人热帖𝟯𝟬+【队内断层第一】空白期无其他物料加持🎭依旧是实实在在韩网热度𝙏𝙊𝙋 🎖拥有被多次称赞的绝佳身材比例💎𝙎𝙪𝙣𝙜𝙝𝙤𝙤𝙣 𝙞𝙨 𝙥𝙚𝙧𝙛𝙚𝙘𝙩 http://t.cn/A60lsCQW,正面
谁是ENHYPEN的吸粉达人🤔当然是【唯一𝑪𝑬𝑵𝑻𝑬𝑹】梁祯元🥳每月营业率远超队友☺️签售主动夸奖粉丝🐱𝑩𝒊𝒕𝒆 𝑴𝒆有效回归舞台圈粉无数🥰不靠粉丝吹假币的真金白银【日韩𝘵𝘰𝘱】欢迎你入坑😎 http://t.cn/A60lsaEl,负面
「✨朴综星✨」开麦免检🔸𝕤𝕖𝕟𝕤𝕖精灵🔸热血笨蛋🔸百变符镜◻️𝙄𝙩 𝙨𝙖𝙮𝙨 𝙞 𝙡𝙤𝙫𝙚 𝙮𝙤𝙪🔹五代第一〖最好梦〗🔹当之无愧〖五港一〗🔹存在即𝕜𝕚𝕝𝕝𝕚𝕟𝕘 𝕡𝕒𝕣𝕥🔹让人无法忽视的耀眼星星⭐️ http://t.cn/A60lsxAC,正面
李羲承官方center概念核心符曲灵魂 http://t.cn/A60lsa0U,正面
李羲承 http://t.cn/A60lsKmR,正面
🌬️𝑲𝒊𝒎𝑺𝒖𝒏𝒐𝒐🫧𝑭𝑨𝑻𝑬 𝑻𝑶𝑼𝑹首尔场登上菲趋第二 🕊️𝑲𝑰𝑵𝑮𝑪𝑯𝑶𝑰𝑪𝑬 2023南韩视觉男偶像排行榜排名𝑻𝑶𝑷8【队内第一】🎧保姆车内画闪光灯爱心的宠粉小橡子🤍善禹的魅力我知道❕❕❕,正面
姐姐你唱歌跳舞都有不足让别人怎么办啊[笑cry][太阳],正面
其实她已经是爱豆的完成体了[抱一抱],正面
“我只要还是个爱豆，唱歌跳舞似乎就永远不会满足自己的水平。”——林娜琏,正面
明明应该填满[哼],负面
#林娜琏瓶女一# [酷] http://t.cn/A60T4kgT,负面
林娜琏六边形战士[酷] http://t.cn/A60T4lks,正面
欧尼就喜欢谦虚[哼] http://t.cn/A60T4T7c,正面
什么都可以做得很好的娜琏啊 http://t.cn/A60T48PW,正面
脸姐又谦虚了[允悲] http://t.cn/A60T4Bwk,正面
林娜琏王牌ACE[awsl] http://t.cn/A60TGGTN,负面
丫头只宠你一次[鲜花] http://t.cn/A60TE7hG,正面
林娜琏[爱你] http://t.cn/A60TbKFL,正面
出道八年🈚️黑料🈚️恋爱🈚️缺席团活动的王牌ACE脸脸呀[抱抱][抱抱] http://t.cn/A60TjDfi,正面
韩网都评林娜琏六边形女战士了。林娜琏还这么自谦[泪],正面
林娜琏瓶女一[彩虹屁] http://t.cn/A60TG4as,正面
姐[衰] http://t.cn/A60Tb3el,正面
要不然我宝是王牌ACE呢[酷] http://t.cn/A60T4jFT,正面
“我只要还是个爱豆，唱歌跳舞似乎就永远不会满足自己的水平。”——林娜琏,正面
“我只要还是个爱豆，唱歌跳舞似乎就永远不会满足自己的水平。”——林娜琏 http://t.cn/A60TqhQh,正面
林娜琏王牌ace[好爱哦] http://t.cn/A60Tq7qo,正面
三年不开锅，开锅吃三年[喵喵],负面
“朕就这样原谅了熹贵妃 会不会太娇纵了她”,负面
假料意思是我在开玩笑哈哈哈哈哈哈哈哈哈哈或,正面
快看！！ http://t.cn/A60jJC8m,正面
啥假料啊？,正面
姨姨 你到西安啦@添福宝伪阿姨助攻组,正面
啊啊啊啊 http://t.cn/A60jJpWW,正面
老子还能再来十年[泪] http://t.cn/A60jJpuc,正面
[苦涩][苦涩][苦涩][苦涩] http://t.cn/A60jiyGh,正面
姨姨看呀[泪][泪][泪] http://t.cn/A60jJNr7,正面
还有啊啊啊啊啊啊啊啊 http://t.cn/A60jJgMn,正面
我开还不行吗？我哐哐开！我变色开！我变异开！我在2023唯美盛开[跪了][跪了][跪了],负面
啊啊啊[泪] http://t.cn/A60jJ0z7,正面
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊我盛开了 http://t.cn/A60jJYuR,正面
[泪][泪][泪] http://t.cn/A60ji4Da,正面
[泪][泪][泪] http://t.cn/A60jiy0Q,正面
我只知道他们合体了啊啊啊啊啊 http://t.cn/A60jJjEE,正面
姨姨快看！他仨逛街了[打call][打call][打call] http://t.cn/A60ji7X2,正面
这个吗？[泪][泪][泪] http://t.cn/A60jJ0tr,正面
尊嘟假嘟 http://t.cn/A60jJOCe,正面
编剧，你怎么这么会写！！,负面
我最最感动的地方。。 http://t.cn/A60j3LmX,正面
这集封神，莲花楼的好看不是哪个人物特别突出，而是每个人都有自己鲜明的人物特点，就比如今晚女宅里的赤龙或者西妃，整个故事让我觉得每个人物都是活的，就像以前看港版天龙八部的感觉，每个人物都不是多余的，特别喜欢。,正面
我宣布莲花楼女宅案封神，悬疑拉满不说，被爱情友情都感动哭了,正面
女宅案太绝了 还有谁没看 女孩子们的情谊[悲伤],正面
真的好看 女孩子之间的相互救赎[泪][泪]莲花楼近期最佳,正面
看哭了，那么多姑娘失去自由那么久,正面
被最后西妃的自白说哭了，我还在想我为什么会哭，可就是很难受[泪][泪][泪],正面
每晚必追《莲花楼》[good],正面
我已经安利给我周围一堆朋友了[送花花],正面
从剧转粉，太上头了！强推啊家人们～,正面
我真的哭坏了，真的是女孩帮助女孩[泪][泪],正面
这个案子真的看得我哭[泪][泪][泪],正面
女宅这篇拍的真的好，女孩们努力自救太感人了,正面
莲花楼配享太庙[泪][泪][泪][泪][泪][泪][泪][泪]今晚不止于精彩，立意很高，结尾处简直是“正道的光”！！！！！破万破万,正面
最近三年看过最好看的剧了，谁没看过我都会伤心[悲伤],正面
悬疑风好强烈啊,正面
女孩救赎女孩，女孩帮助女孩，看哭了,正面
特别地感动[泪],正面
都给我去看最新的剧情,正面
你的频来啦！[男孩儿],正面
叽叽 也祝你生日快乐呀#白敬亭0804出道九周年快乐# ,正面
司机有没有上海苏州周边的群[打call],负面
做的真好！[good]最开始的《大本营》是哪一期？要去看看，谢谢！,正面
所愿皆所得，聚光成星河[心],正面
白敬亭：“就是觉得时间过得挺快的，转眼间已经五年过去了，如果没有这一次大家生日会的提醒，包括每一年大家的爱，其实我不太能意识到这一年一年地过去得这么快。我觉得五年算得上一个不长不短的时间，希望下一个五年，就是十年了，然后十年、二十年以后大家还能在一起过这个生日。”已经第九年啦,正面
#白敬亭0804出道九周年快乐# 我们双向奔赴[抱一抱],正面
#白敬亭0804出道九周年快乐# 九年啦，很开心你一直在通往梦想的路上～继续加油吧！@白敬亭 ,正面
#白敬亭0804出道九周年快乐# 出道九周年快乐[心],正面
😭😭泪点低..谢谢你挺过那些迷茫和低谷，谢谢你那样认真把每一个角色鲜活地展现出来，谢谢你传递的那么多正能量，白敬亭你真的值得最好的一切,正面
白鸽姐妹们生日快乐啊！祝我们九岁生日快乐！同时也祝我十八岁生日快乐啦！[赢牛奶],正面
#白敬亭0804出道九周年快乐# ,正面
#白敬亭0804出道九周年快乐# [心],正面
#白敬亭0804出道九周年快乐# 一路向前 越来越好,正面
九周年快乐[抱一抱]#白敬亭0804出道九周年快乐#,正面
回头看 轻舟已过万重山#白敬亭0804出道九周年快乐#,正面
一直都是小白的角色粉，有他的新剧总是会下意识地关注一下，看的第一部剧好像真的是匆匆那年，时间过得好快竟然都出道九周年了，希望小白之后的演艺生涯能一帆风顺，继续演更多喜欢的角色，体会不一样的精彩人生🍻,正面
#白敬亭0804出道九周年快乐# 祝演员白敬亭出道九周年快乐,正面
#白敬亭0804出道九周年快乐# 九周年快乐！我们一直在你背后！！！@白敬亭 ,正面
#白敬亭0804出道九周年快乐# 我是白敬亭 不是谁的替代品,正面
你真的！你该夸！！！,正面
哥哥[泪]太棒了,正面
老公[泪][泪][泪],正面
[打call][打call][打call],负面
啊啊啊啊啊啊啊啊啊啊啊啊啊啊帅没了给我,正面
帅死我了！！.[哇][哇][哇],正面
哥哥好棒[打call],正面
摄影师必须换，拍的什么玩意，直播那么好看，你就拍成这样？,负面
好帅[舔屏],负面
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊宝宝[打call],正面
宝贝好帅[舔屏][舔屏][舔屏][舔屏],正面
好好好老公,正面
啊啊啊不会有人没沦陷吧[打call][打call][打call]温柔不要太爱[心],正面
哥哥 好棒啊真的不容易 加油加油[泪][泪][泪],正面
太帅了[打call],负面
好帅,中性
直播拍的都比这个好看，乱修图啥啊[可爱],负面
[哇][哇][哇],负面
老公[悲伤][悲伤][悲伤],正面
从开始到未来只为王俊凯，就是字面上的意思💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,正面
你少开点大 比啥都强 别救人 对自己好点[微笑],负面
天天停业你不怕破产啊,正面
区区一个碧茶之毒，又怎能困得住我相夷太剑[春游家族] http://t.cn/A60TpGdt,正面
小花我扶你[悲伤],正面
别走了，我来接你回莲花楼[笑就对了],正面
辛苦了奖励你 http://t.cn/A60TpUfv,正面
？没钱了你要,负面
你对自己好一点吧……,正面
好的收到[doge]我已经能猜出来你下一次歇业的理由了[doge][doge],负面
花花小妹你咋天天歇业[揣手] http://t.cn/A60T0MgP,正面
没关系今天成毅替你营业了 你看这背后的中药抽屉眼熟么[doge][doge] http://t.cn/A60THhAB,正面
今天允许莲花宝宝休息[心][心][心],正面
花花，给我发个定位，我派直升飞机去接你[揣手],正面
你还剩几个月啊？[悲伤],正面
对你没有别的要求了 别开大了行不行 算我求你了 李莲花比谁都重要 你看你救的都是什么***啊,负面
对自己好点，累了就好好休息,负面
今天要好好休息呀 虽然你天天休息,正面
走不动了[悲伤]好的今天不开业[泪],正面
具体定位发一个，马上接你回来,负面
怎么又歇业[苦涩]我的相思病怕是治不好了,正面
这图我能在看十年[泪],正面
质疑王宝钏，理解王宝钏，成为王宝钏[拜拜][拜拜][拜拜],正面
原来他们是认识的,正面
“朕就这样原谅了熹贵妃，是不是有点太骄纵了她”,负面
我的眼泪不值钱[泪][泪][泪],正面
四叶草全世界最好哄[泪],正面
怎么说呢，我作为一个路人，真的就是纯路人，没黑也没关注过，但是一路看他们长大又目睹他们被人黑掏粪男孩最后唯粉撕逼各种众所周知的事之后…看到这个动图都觉得很感慨。希望这次演唱会去的人都能好好相处，留个美好的回忆。,正面
团粉真的很好哄[我来了],正面
路人看了会感动的一笑,正面
质疑王宝钏，理解王宝钏，成为王宝钏，超越王宝钏 [跪了][跪了][拜拜][拜拜],正面
真的泪目[泪],正面
一觉醒来，王宝钏都被挤下去了[悲伤][悲伤][悲伤][悲伤],正面
@爆汁生煎包h 我就说追星人最好哄,负面
前几天哭着要脱粉 今天又马上被哄好了,负面
我哭[泪],正面
@飞弛少年_ 团魂又要燃起来了[泪][泪][泪],正面
打破传闻！他们仨认识！,正面
我还能再战十年[悲伤],正面
@企喘嘘嘘,正面
仨人一笑我年轻三十岁,正面
嗯嗯嗯 你拉下脸求他们仨续约没？我跟你和解 你去求一下？,负面
可是时间还没到[泪]就公开了,正面
和解了[苦涩],正面
十周年快乐！,正面
嗯嗯嗯嗯嗯嗯嗯嗯谢谢你 我那个专辑喊他们三个人给我送来谢谢,正面
你没资格说这话[爱你],负面
你凭什么可以截屏（bushi）[doge],负面
不是姐妹你这头像ID看了让人差点想开🐴 了[喵喵],负面
十周年快乐,正面
[苦涩][苦涩],正面
时间过去了，十年之约,正面
啊啊啊啊啊啊，一年级就开始追了[泪][泪]快8年了[泪][泪],正面
呜呜呜呜十周年结束了,正面
[泪][泪][泪][泪],正面
会一直在一起[打call],正面
演出顺利,正面
演出顺利啊,正面
[泪],正面
演出顺利,正面
错过了落日余晖，还可以期待满天繁星,正面
春光正好，在你眼里，你在我心里,正面
都说人不如故，这些所谓故人真是小人行径，远不如新人信他爱他护他。,负面
刷莲花楼的视频我都快精神分裂，上一个视频笑得合不拢嘴，然后刷下来就是这种想哭的。笑容收不住，眼睛想尿尿[允悲],负面
我我我我我！！！看到他骑马狐狸精跟着他了！他没有丢下狐狸精！！！！可是狗跟着马跑不会累死了吗？李莲花，我真的哭死，抱起来行吗？是不是就不帅了[泪][泪][泪],正面
狐狸精以后是要交给方小宝了吗,正面
李相夷出场自带霸主气质，决战之巅，东海之滨，少年门主，但场景一变却又是李莲花被人打倒在饭桌上，上一秒霸气侧漏，下一秒就孱弱不堪，到底怎么一回事？,正面
这也算不得是剧情，以前沉香的时候天天好多发剧情走向的，都是根据预告或者片头片尾镜头猜的，后面其实并不是那个走向,正面
背景音乐叫什么名字,正面
@云朵缠住了脚丫k,正面
啊，想哭,正面
十载光阴始寻踪，余生岁月且从容！花开见佛性，折了少师，隐了吻颈，梦一个安然烟火之间，今年不想吃李莲花的席！[泪][泪][泪],正面
莲花楼超级好看！很值得！,正面
这部剧就叫莲花楼吗,正面
扔剑好帅[允悲],正面
有没有比帅更帅的词了，无以形容哥哥的帅,正面
我就希望最后牵马走那里是大结局，他没瞎，没残，没痴傻,正面
演的真好成毅演的特别好,正面
一生短暂李莲花你真的让人敬佩,正面
明月已获沉西海，悲风何处崔八荒,正面
图片评论 http://t.cn/A60O2NnQ,负面
这什么？小猫！亲一口！这什么？小猫！亲一口！这什么？小猫！亲一口！这什么？小猫！亲一口！这什么？小猫！亲一口！,正面
图片评论 http://t.cn/A60OLsfy,负面
天呢芭比猫猫,正面
图片评论 http://t.cn/A60OLqEF,负面
网恋受过伤，下乡插过秧，为爱跳过嘉陵江，看了se老师的作品抚平我所有悲伤[泪][泪][泪],正面
芭比猫猫！！！,正面
图片评论 http://t.cn/A60O2psz,负面
Life! It never dies! Women are my favorite guy!,负面
可爱,正面
se师[泪]好想你[泪],正面
←←[赞啊][赞啊]来这里,正面
